audio_filename,transcript,supcon_id,supcon_ngram_n
dataset/UWB/uwb-atcc_ACCU-0vGPnl_001376_001782_AT.wav,klm one eight four eight contact praha one three three decimal three nine zero good by,-1,-1
dataset/UWB/uwb-atcc_ACCU-0vGPnl_001851_002095_PI.wav,three three nine zero good evening klm one eight four eight,-1,-1
dataset/UWB/uwb-atcc_ACCU-0vGPnl_002126_002455_AT.wav,lufthansa two five four zero climb flight level three four zero,-1,-1
dataset/UWB/uwb-atcc_ACCU-0vGPnl_002548_002717_PI.wav,lufthansa two five four zer,-1,-1
dataset/UWB/uwb-atcc_ACCU-0vGPnl_002738_002813_PI.wav,climb level,-1,-1
dataset/UWB/uwb-atcc_ACCU-0vGPnl_002957_003234_AT.wav,negative cleared level three four zero,-1,-1
dataset/UWB/uwb-atcc_ACCU-0vGPnl_003454_003533_PI.wav,lufthansa,-1,-1
dataset/UWB/uwb-atcc_ACCU-0yPJ4f_000063_000644_AT.wav,air berlin three six zero five descend flight level two nine zero rate one thousand five hundred feet per minute or greater,-1,-1
dataset/UWB/uwb-atcc_ACCU-0yPJ4f_000679_001067_PI.wav,descending level two nine zero rate of descend one thousand five hundred or more air berlin three six zero,-1,-1
dataset/UWB/uwb-atcc_ACCU-0YuNK8_000000_000590_PI.wav,radar good level three five zero to odnem,-1,-1
dataset/UWB/uwb-atcc_ACCU-0YuNK8_000635_001200_AT.wav,ryan air six quebec uniform praha good morning radar contact descend to flight level two nine zero,-1,-1
dataset/UWB/uwb-atcc_ACCU-0YuNK8_001399_001727_PI.wav,descend flight level two nine zero ryan air six quebec uni,-1,-1
dataset/UWB/uwb-atcc_ACCU-0YxEl3_000000_000468_AT.wav,lufthansa two five three zero squawk one four six three climb to flight level three four zero,-1,-1
dataset/UWB/uwb-atcc_ACCU-0YxEl3_000615_001054_PI.wav,lufthansa two five three zero squawk one four six three and climb level three four zero,-1,-1
dataset/UWB/uwb-atcc_ACCU-0YxEl3_001385_001864_AT.wav,camber zero five four four contact bratislava one three four four seven five,-1,-1
dataset/UWB/uwb-atcc_ACCU-0YxEl3_001973_002059_PI.wav,one three,-1,-1
dataset/UWB/uwb-atcc_ACCU-0YxEl3_002278_002374_PI.wav,one three four,119,3
dataset/UWB/uwb-atcc_ACCU-0YxEl3_002450_002603_PI.wav,camber zero five four,-1,-1
dataset/UWB/uwb-atcc_ACCU-1a4GCF_000000_000411_PI.wav,praha german wings three one alpha descending level three five zero,-1,-1
dataset/UWB/uwb-atcc_ACCU-1a4GCF_000461_000971_AT.wav,german wings three one alpha praha good evening radar contact descend to flight level three two zero,-1,-1
dataset/UWB/uwb-atcc_ACCU-1a4GCF_001078_001508_PI.wav,three one alpha descend flight level three two zero any chance direct to mike alpha golf,-1,-1
dataset/UWB/uwb-atcc_ACCU-1a4GCF_001543_001619_AT.wav,standby,-1,-1
dataset/UWB/uwb-atcc_ACCU-1a4GCF_002859_003141_AT.wav,austrian three three one climb to flight level three four zero,-1,-1
dataset/UWB/uwb-atcc_ACCU-1a4GCF_003224_003481_PI.wav,climb flight level three four zero austrian three three one,-1,-1
dataset/UWB/uwb-atcc_ACCU-1AkHmW_000000_000438_PI.wav,lufthansa seven five eight request flight level three five zero,-1,-1
dataset/UWB/uwb-atcc_ACCU-1AkHmW_000518_000780_AT.wav,lufthansa seven five eight roger standby,-1,-1
dataset/UWB/uwb-atcc_ACCU-1AkHmW_001543_001995_PI.wav,lot four one two six maintaining flight level two nine zero,-1,-1
dataset/UWB/uwb-atcc_ACCU-1AkHmW_002091_002546_AT.wav,lot four one two six contact praha one two seven decimal one two five good bye,-1,-1
dataset/UWB/uwb-atcc_ACCU-1AkHmW_002593_002876_PI.wav,one two seven one two five four one two six bye bye,-1,-1
dataset/UWB/uwb-atcc_ACCU-1AkHmW_003476_003958_AT.wav,lufthansa seven five eight flight level three five zero is not available due to slower traffic ahead,-1,-1
dataset/UWB/uwb-atcc_ACCU-1AkHmW_004275_004494_PI.wav,ven five eight what is the speed of that traffic,-1,-1
dataset/UWB/uwb-atcc_ACCU-1AkHmW_004748_004918_AT.wav,it is boeing seven three seven,-1,-1
dataset/UWB/uwb-atcc_ACCU-1AkHmW_005022_005100_PI.wav,five eight,-1,-1
dataset/UWB/uwb-atcc_ACCU-1AL1gO_000145_000503_AT.wav,singapure three two five praha climb to flight level three three zero,-1,-1
dataset/UWB/uwb-atcc_ACCU-1AL1gO_000568_000900_PI.wav,climb flight level three three zero singapore three two five,-1,-1
dataset/UWB/uwb-atcc_ACCU-1AL1gO_001140_001463_PI.wav,praha radar wizz air four charlie bravo de,-1,-1
dataset/UWB/uwb-atcc_ACCU-1AL1gO_001554_001643_PI.wav,seven zero three,-1,-1
dataset/UWB/uwb-atcc_ACCU-1AL1gO_001734_002104_AT.wav,wizz air four charlie bravo praha radar good evening radar contact,-1,-1
dataset/UWB/uwb-atcc_ACCU-1DTI8r_000077_000244_PI.wav,request,-1,-1
dataset/UWB/uwb-atcc_ACCU-1DTI8r_000393_000480_AT.wav,go,-1,-1
dataset/UWB/uwb-atcc_ACCU-1DTI8r_000509_000783_PI.wav,fedex one request flight level three six zero,-1,-1
dataset/UWB/uwb-atcc_ACCU-1DTI8r_000818_000902_AT.wav,standby,-1,-1
dataset/UWB/uwb-atcc_ACCU-1DTI8r_001560_001772_PI.wav,praha lot three six two ready for,-1,-1
dataset/UWB/uwb-atcc_ACCU-1DTI8r_002101_002780_AT.wav,lot three six two descend to flight level two nine zero and contact praha one two seven one two five,3,14
dataset/UWB/uwb-atcc_ACCU-1DTI8r_002866_003311_PI.wav,descending two nine zero and contact praha praha one two seven one two five lot,-1,-1
dataset/UWB/uwb-atcc_ACCU-1DTI8r_003384_003495_PI.wav,three six two,-1,-1
dataset/UWB/uwb-atcc_ACCU-1DTI8r_003557_004086_AT.wav,speed bird eight five for climb clearance contact praha one three three decimal three nine zero good bye,-1,-1
dataset/UWB/uwb-atcc_ACCU-1DTI8r_004228_004332_PI.wav,three nine zero speed bird eig,-1,-1
dataset/UWB/uwb-atcc_ACCU-1DTI8r_005380_006168_AT.wav,jade cargo seven four four three now climb to flight level three four zero and contact praha one three three decimal three nine zero good bye,-1,-1
dataset/UWB/uwb-atcc_ACCU-1DTI8r_006252_006411_PI.wav,three three nine zero flight level three,-1,-1
dataset/UWB/uwb-atcc_ACCU-1DTI8r_006433_006513_PI.wav,four zero bye bye,156,2
dataset/UWB/uwb-atcc_ACCU-1DTI8r_006697_007288_AT.wav,lufthansa four alpha hotel descend to flight level two nine zero and contact praha one three f,-1,-1
dataset/UWB/uwb-atcc_ACCU-1DTI8r_007288_007502_AT.wav,ive decimal one three five,-1,-1
dataset/UWB/uwb-atcc_ACCU-1DTI8r_007718_008006_PI.wav,four alpha hotel level two nine zero one three five one three five,-1,-1
dataset/UWB/uwb-atcc_ACCU-1DTI8r_008042_008587_AT.wav,turkish one five two three contact rhein one three six decimal four zero five,-1,-1
dataset/UWB/uwb-atcc_ACCU-1DTI8r_008721_009057_PI.wav,one three six decimal four zero five turkish one five,41,7
dataset/UWB/uwb-atcc_ACCU-1fA76t_000154_000605_AT.wav,speed bird one zero nine contact bratislava one three four decimal four seven five,12,10
dataset/UWB/uwb-atcc_ACCU-1fA76t_000682_001013_PI.wav,three four four seven five bratislava speed bird one zero nine,-1,-1
dataset/UWB/uwb-atcc_ACCU-1fA76t_001182_001492_PI.wav,thomson one zero alpha good evening flight level three six,-1,-1
dataset/UWB/uwb-atcc_ACCU-1fA76t_001677_002079_AT.wav,thomson one zero alpha praha radar good evening radar contact,-1,-1
dataset/UWB/uwb-atcc_ACCU-1fA76t_002145_002488_AT.wav,after ditis direct varik then kemad,-1,-1
dataset/UWB/uwb-atcc_ACCU-1fA76t_002551_002945_PI.wav,ditis direct kemad thomson,-1,-1
dataset/UWB/uwb-atcc_ACCU-1fA76t_002983_003068_PI.wav,one zero alpha,-1,-1
dataset/UWB/uwb-atcc_ACCU-1fA76t_003800_004142_PI.wav,thomson one zero alpha,-1,-1
dataset/UWB/uwb-atcc_ACCU-1fA76t_004174_004284_PI.wav,el three eight zero plea,-1,-1
dataset/UWB/uwb-atcc_ACCU-1fA76t_004531_004816_AT.wav,we have no traffic at level three eight zero,-1,-1
dataset/UWB/uwb-atcc_ACCU-1fjSS5_000180_000642_AT.wav,austrian three seven seven alpha contact praha one three three decimal three nine zero goo,-1,-1
dataset/UWB/uwb-atcc_ACCU-1fjSS5_000773_001046_PI.wav,one three three three nine zero three seven seven alpha,-1,-1
dataset/UWB/uwb-atcc_ACCU-1fjSS5_001141_001667_AT.wav,csa seven two six contact vienna one three four decimal four four zero,-1,-1
dataset/UWB/uwb-atcc_ACCU-1fjSS5_001768_002045_PI.wav,one three four four four zero csa seven two si,-1,-1
dataset/UWB/uwb-atcc_ACCU-1Gng93_000153_000532_PI.wav,praha lufthansa seven seven papa two six zero climb flight level two eight zero,-1,-1
dataset/UWB/uwb-atcc_ACCU-1Gng93_000569_001190_AT.wav,lufthansa seven seven papa praha radar contact climb to flight level three four zero and confirm requested cruising level,6,12
dataset/UWB/uwb-atcc_ACCU-1Gng93_001389_001843_PI.wav,lufthansa seven seven papa climb flight level three four zero request flight level standby,-1,-1
dataset/UWB/uwb-atcc_ACCU-1Int8d_000154_000716_AT.wav,lufthansa three charlie november contact bratislava one two five decimal nine six five good bye,-1,-1
dataset/UWB/uwb-atcc_ACCU-1Int8d_000799_000944_PI.wav,sa three charlie november one two,-1,-1
dataset/UWB/uwb-atcc_ACCU-1Int8d_001152_001614_AT.wav,emirates one three nine contact praha one two seven decimal one two five good bye,13,10
dataset/UWB/uwb-atcc_ACCU-1Int8d_001655_001897_PI.wav,one two seven one two five emirates one three nine,-1,-1
dataset/UWB/uwb-atcc_ACCU-1jYaPM_000089_000529_AT.wav,lot three four three contact praha one three three decimal four one zero,-1,-1
dataset/UWB/uwb-atcc_ACCU-1jYaPM_000719_001032_PI.wav,one three three four one zero lot three four three,-1,-1
dataset/UWB/uwb-atcc_ACCU-1jYaPM_001720_001804_PI.wav,praha good morni,-1,-1
dataset/UWB/uwb-atcc_ACCU-1jYaPM_002228_002525_AT.wav,austrian three two six golf praha hello radar contact,-1,-1
dataset/UWB/uwb-atcc_ACCU-1kgs6P_000098_000317_PI.wav,good day majestic one,-1,-1
dataset/UWB/uwb-atcc_ACCU-1kgs6P_000430_000534_PI.wav,three three zero,120,3
dataset/UWB/uwb-atcc_ACCU-1kgs6P_000832_001065_AT.wav,majestic one three two hello radar contact,-1,-1
dataset/UWB/uwb-atcc_ACCU-1kgs6P_001188_001711_PI.wav,hello easy three eight one uniform descending flight level three five zero direct to sopav,-1,-1
dataset/UWB/uwb-atcc_ACCU-1kgs6P_001764_002359_AT.wav,easy three eight one uniform hello radar contact descend flight level two nine zero rate two thousand feet per minute or greater,-1,-1
dataset/UWB/uwb-atcc_ACCU-1kgs6P_002393_002759_PI.wav,flight level two nine zero two thousand or greater three eight one uniform,-1,-1
dataset/UWB/uwb-atcc_ACCU-1kgs6P_003021_003140_PI.wav,two to chance any short cut,-1,-1
dataset/UWB/uwb-atcc_ACCU-1kgs6P_003251_003564_AT.wav,majestic one three two standby continue via flight plan route,-1,-1
dataset/UWB/uwb-atcc_ACCU-1kgs6P_004371_004612_AT.wav,csa seven three three praha do you read,-1,-1
dataset/UWB/uwb-atcc_ACCU-1LvfOi_000195_000557_AT.wav,lufthansa six tango uniform climb to flight level three one zero,-1,-1
dataset/UWB/uwb-atcc_ACCU-1LvfOi_000608_000911_PI.wav,lufthansa six tango uniform climbing flight level three one zero,-1,-1
dataset/UWB/uwb-atcc_ACCU-1MfnP7_000000_000602_AT.wav,austrian three one six romeo continue present heading for spacing and contact praha one two seven one two fi,-1,-1
dataset/UWB/uwb-atcc_ACCU-1MfnP7_000852_001011_PI.wav,one two five bye bye,121,3
dataset/UWB/uwb-atcc_ACCU-1MfnP7_001226_001569_AT.wav,ryan air five juliett uniform climb to flight level three four zero,-1,-1
dataset/UWB/uwb-atcc_ACCU-1MfnP7_001605_001946_PI.wav,flight level three four zero ryan air five juliett uniform,-1,-1
dataset/UWB/uwb-atcc_ACCU-1P0mFp_000103_000309_AT.wav,ascot six six three nine praha,-1,-1
dataset/UWB/uwb-atcc_ACCU-1P0mFp_000377_000560_PI.wav,ascot six six three nine go ahead,-1,-1
dataset/UWB/uwb-atcc_ACCU-1P0mFp_000583_000908_AT.wav,would you be able to take flight level three six zero,-1,-1
dataset/UWB/uwb-atcc_ACCU-1P0mFp_001069_001166_AT.wav,standby,-1,-1
dataset/UWB/uwb-atcc_ACCU-1pVdAS_000000_000261_PI.wav,lufthansa six one three is descending now level three hun,-1,-1
dataset/UWB/uwb-atcc_ACCU-1pVdAS_001293_002005_AT.wav,eight romeo golf descend to flight level one five zero and contact praha one two seven decimal five seven five good day,-1,-1
dataset/UWB/uwb-atcc_ACCU-1R1ntI_000068_000499_AT.wav,austrian three zero eight lima contact praha one two seven one two five,-1,-1
dataset/UWB/uwb-atcc_ACCU-1R1ntI_000566_001015_PI.wav,one two seven decimal one two five good bye austrian three zero eight lima,-1,-1
dataset/UWB/uwb-atcc_ACCU-1R1ntI_001072_001539_AT.wav,lufthansa four papa juliett contact rhein one three three decimal two eight five,-1,-1
dataset/UWB/uwb-atcc_ACCU-1R1ntI_001605_002280_PIAT.wav,three three two eight five lufthansa four papa juliett and thank you very much again you are welcome,-1,-1
dataset/UWB/uwb-atcc_ACCU-1uehqT_000000_000200_AT.wav,csa eight zero four praha request,-1,-1
dataset/UWB/uwb-atcc_ACCU-1uehqT_000279_000674_PIAT.wav,go ahead csa eight zero four what level do you expect overhead pepik,-1,-1
dataset/UWB/uwb-atcc_ACCU-1uehqT_000767_000848_PI.wav,standby,-1,-1
dataset/UWB/uwb-atcc_ACCU-1uehqT_001330_001794_PI.wav,praha radar csa eight zero four about pepik we expect flight level three nine zero if po,-1,-1
dataset/UWB/uwb-atcc_ACCU-1uehqT_001846_001939_AT.wav,roger,-1,-1
dataset/UWB/uwb-atcc_ACCU-1uehqT_002269_002721_AT.wav,csa eight zero four contact praha one three three four one zero,-1,-1
dataset/UWB/uwb-atcc_ACCU-1uehqT_002761_003180_PI.wav,one three three decimal four one zero csa eight zero four,28,8
dataset/UWB/uwb-atcc_ACCU-1uehqT_003395_004071_PI.wav,radar csa two sierra lima passing flight level two four seven climb flight level two eight zero current to liksa,-1,-1
dataset/UWB/uwb-atcc_ACCU-1uehqT_004137_004663_AT.wav,csa two sierra lima praha radar contact climb to flight level three four zero,-1,-1
dataset/UWB/uwb-atcc_ACCU-1uehqT_004663_004939_PI.wav,climb flight level three four zero csa two sierra lima,42,7
dataset/UWB/uwb-atcc_ACCU-1vZ3yK_000110_000413_PI.wav,good morning,-1,-1
dataset/UWB/uwb-atcc_ACCU-1vZ3yK_000474_000877_PI.wav,flight level done is six zero,-1,-1
dataset/UWB/uwb-atcc_ACCU-1vZ3yK_001001_001439_PI.wav,zero for cruise over delta romeo november,-1,-1
dataset/UWB/uwb-atcc_ACCU-1vZ3yK_001531_002246_PIAT.wav,five seven two praha good morning radar contact direct tango bravo victor direct to tango bravo victor martinair five,-1,-1
dataset/UWB/uwb-atcc_ACCU-1WNcXk_000000_000385_PI.wav,praha camber zero zero nine descending three five zero,-1,-1
dataset/UWB/uwb-atcc_ACCU-1WNcXk_000459_001063_AT.wav,camber zero zero nine praha hello radar contact descend flight level three zero zero cross rapet at level,-1,-1
dataset/UWB/uwb-atcc_ACCU-1WNcXk_001140_001523_PI.wav,cross rapet at flight level three zero zero camber zero zero nine,-1,-1
dataset/UWB/uwb-atcc_ACCU-1Y20S7_000213_000715_PI.wav,radar scandinavian six eight nine flight level three three zero direct to cerno,-1,-1
dataset/UWB/uwb-atcc_ACCU-1Y20S7_000715_001022_AT.wav,scandinavian six eight nine hello radar contact,-1,-1
dataset/UWB/uwb-atcc_ACCU-1z2Ys4_000087_000340_AT.wav,lufthansa six kilo yankee proceed direct rapet,-1,-1
dataset/UWB/uwb-atcc_ACCU-1z2Ys4_000388_000601_PI.wav,lufthansa six kilo yankee thank you inbound rapet,-1,-1
dataset/UWB/uwb-atcc_ACCU-1ZdB50_000000_000613_AT.wav,austrian one seven six papa contact praha one two seven decimal one two five,-1,-1
dataset/UWB/uwb-atcc_ACCU-1ZdB50_000668_001038_PI.wav,praha radar on seven one two five austrian one seven six papa,-1,-1
dataset/UWB/uwb-atcc_ACCU-1ZvQqb_000110_000553_PI.wav,sky travel six six one descending flight level three four zero,-1,-1
dataset/UWB/uwb-atcc_ACCU-1ZvQqb_000586_000900_AT.wav,sky travel six six one praha radar contact,-1,-1
dataset/UWB/uwb-atcc_ACCU-1ZvQqb_001530_001979_PI.wav,and sky travel six six one are they gonna keep the runway one three in use,-1,-1
dataset/UWB/uwb-atcc_ACCU-1ZvQqb_002176_002258_AT.wav,standby,-1,-1
dataset/UWB/uwb-atcc_ACCU-1ZvQqb_002621_003193_AT.wav,lufthansa four charlie kilo contact bratislava on one three four four seven five,-1,-1
dataset/UWB/uwb-atcc_ACCU-1ZvQqb_003270_003826_PIAT.wav,ok we try three four four seventy five four charlie kilo bye bye bye bye,-1,-1
dataset/UWB/uwb-atcc_ACCU-1ZvQqb_004486_004970_AT.wav,sky travel six six one to my last information you may expect runway one three,-1,-1
dataset/UWB/uwb-atcc_ACCU-1ZvQqb_005025_005170_PI.wav,thank you understood,-1,-1
dataset/UWB/uwb-atcc_ACCU-2AbS52_000066_000598_PI.wav,praha singapore two six good morning on the descend to flight level three five zero,-1,-1
dataset/UWB/uwb-atcc_ACCU-2AbS52_000739_001311_AT.wav,singapore two six praha good morning radar contact descend flight level three zero zero reach level by rapet,4,13
dataset/UWB/uwb-atcc_ACCU-2AbS52_001437_001829_PI.wav,two six descend continue to level three zero zero to reach by rapet,-1,-1
dataset/UWB/uwb-atcc_ACCU-2av4W0_000070_000153_PI.wav,praha air berlin,-1,-1
dataset/UWB/uwb-atcc_ACCU-2av4W0_000328_000405_PI.wav,one three squawk,-1,-1
dataset/UWB/uwb-atcc_ACCU-2av4W0_000675_000750_PI.wav,o zero,-1,-1
